,CIK Number_x,Data Year - Fiscal_x,SIC_2,BigR,SmallR,RES,Industry Specialization (sale)_national,Industry Specialization (sale)_city,Office Size_sales,Big4,New Client,Tenure,Same MSA,INTEGRATED AUDIT,Historical is accelerated filer,Busy,WorkloadCompression,HI_pre_sq,Auditor resigned_revised,Log_AuditFee,Log_TaxFee,Log_AuditRelatedFee,Log_OtherFee,NonAuditFeeRatio,Influence,AbnormalLAF,Log Audit Report Lag,Due_to_Auditor,Going concern,SOX404auditorWeak,Disc. Accruals,Abs (Disc. Accruals),Abs(Accruals),Abs(Accruals/CFO),DD Residual,Small Profit,Prior ROA meet,Current Assets - Total,Accounts Payable - Trade,Assets - Total,Common/Ordinary Equity - Total,Cash and Short-Term Investments,Cost of Goods Sold,Common Shares Issued,Common Shares Outstanding,Debt in Current Liabilities - Total,Long-Term Debt - Issuance,Long-Term Debt - Total,Depreciation and Amortization,Income Before Extraordinary Items,Inventories - Total,Investment and Advances - Other,Short-Term Investments - Total,Current Liabilities - Total,Liabilities - Total,Net Income (Loss),Operating Activities - Net Cash Flow,Operating Income Before Depreciation,"Property, Plant and Equipment - Total (Gross)","Property, Plant and Equipment - Total (Net)",Preferred/Preference Stock (Capital) - Total,Retained Earnings,Receivables - Total,Sales/Turnover (Net),Sale of Common and Preferred Stock,Income Taxes Payable,Income Taxes - Total,Working Capital (Balance Sheet),Interest and Related Expense - Total,Price Close - Annual - Calendar
11161,891103,2013,59,0,0,0,0.442395536,0.55760636,0.923258307,1,0,0.705882353,1,1,1,1,0.76378997,0.111535472,0,0.799620021,0.823381253,0.616641863,0,0.346552242,0.009789098,0.827360691,0.553375735,0,0,0,0.511223733,0.006029375,0.002731024,0.012680564,0.004765774,0,0,0.009229758,0.003245505,0.01536287,0.152834571,0.008320406,0.004979172,0.009102157,0.002800517,0,0.007553076,0.009503529,0.005355605,0.170320389,0,0.008470043,4.79101E-05,0.009095371,0.010857336,0.170335675,0.312128714,0.173382995,0.001623473,0.001560352,0.016305876,0.363812612,0.006899422,0.013102968,0.011206731,0.001855563,0.383246686,0.143465384,0.00550844,0.038895751
14234,1006195,2007,28,0,0,0,0.000906344,0.125030024,0.429963204,0,0,0.294117647,1,1,1,0,0.335359339,0.143096681,0,0.667494162,0.598518719,0,0,0.111625217,0.310217101,0.813140764,0.586577666,0,0,0,0.49825688,0.019487851,0.010087553,0.018605888,0.023947536,0,0,0.000345234,5.46678E-05,0.000283511,0.143740896,0.000210113,0.000169092,0.000346657,0.000327985,0,1.00925E-05,0,6.57638E-05,0.168150258,0.000243985,0,0,0.000163869,5.55428E-05,0.168150258,0.305267369,0.164559022,2.27673E-05,2.70176E-05,0.016305876,0.364056231,0.00038447,0.000445935,0.012035402,0.000447792,0.378367466,0.135811379,4.68195E-05,0.00788102
21128,1267097,2010,37,0,0,0,0.203074009,0.156448507,0.742115304,1,0,0.411764706,1,1,1,1,1,0.292798819,0,0.877336865,0.871398808,0.737158728,0.59665132,0.252316586,0.360150779,0.87776967,0.530395061,0,0,0,0.500029633,0.015999278,0.002135625,0.008496188,0.001882478,0,0,0.025899119,0.086891758,0.033695633,0.154945141,0.008106481,0.060901664,0.004172904,0.004172734,0.001895776,0.000809649,0.015865613,0.021745493,0.174686699,0.016082274,0,0,0.054535311,0.03108493,0.174686699,0.323439892,0.192067979,0.016140035,0.011146733,0.016305876,0.365497968,0.065554718,0.062310128,0.023018648,0.005202975,0.38444301,0.141039246,0.026382767,0.029858357
9148,845779,2006,50,0,0,0,0.118735833,0.112442401,0.821524215,1,0,0.352941176,1,0,0,1,0.900976162,0.118407384,0,0.634587724,0,0,0,0,0.001301895,0.832729324,0.602219798,0,0,0,0.513873812,0.011244425,0.014807871,0.032170012,0.035402544,0,0,0.000127938,0.000147285,8.10502E-05,0.143440312,1.19566E-06,0.000237424,8.30015E-05,5.82646E-05,0.000247597,0.000285894,1.14394E-07,3.48516E-05,0.168075414,0.000206827,0,0,0.000160615,4.57544E-05,0.168075414,0.305013002,0.164324688,1.29933E-05,7.60632E-06,0.016305876,0.36401863,0.000291682,0.00029639,0.011946387,0.000257181,0.378166319,0.135498236,0.000131029,0.00384136
5731,712515,2009,73,0,0,0,0.196326628,0.245949121,0.750150585,1,0,0.352941176,0,1,1,0,0.214601005,0.17975637,0,0.846961025,0.770052086,0,0,0.079220543,0.161247,0.855693062,0.555705443,0,0,0,0.509600662,0.002835358,0.016235517,0.223611597,0.050345026,0,0,0.01617131,0.003803343,0.01685507,0.158680922,0.015009722,0.008625605,0.01122994,0.01122994,0,1.00925E-05,0,0.008629801,0.16269435,0.002116089,0.000382537,0.005769323,0.02439289,0.008452455,0.16269435,0.307605693,0.158419045,0.003149629,0.002850379,0.016305876,0.365236078,0.006470662,0.015836271,0.017628205,0.000257181,0.377036728,0.144576565,4.68195E-05,0.010056657
6654,749038,2008,35,0,0,0,0.217308253,0.102504203,0.804172805,1,0,0.411764706,1,1,1,0,0.011405507,0.211163087,0,0.736961652,0,0.565477179,0.607393095,0.074728261,0.010933548,0.893868774,0.555705443,0,0,0,0.50088764,0.014310819,0.008803949,0.039565444,0.061911779,0,0,0.00030175,0.00029269,0.000274042,0.143639234,0.000205796,0.000146514,0.002829922,0.002829922,0,1.40601E-05,8.35079E-06,0.000191962,0.168069597,0.000107794,0,0,0.000349528,0.000123947,0.168069597,0.305064727,0.164277774,3.4733E-05,2.05259E-05,0.016305876,0.363412789,0.000453009,0.000315311,0.011946387,0.000295758,0.37813996,0.135639674,6.82784E-05,0.001926346
14600,1014763,2010,28,0,0,0,8.92112E-05,0.001772144,0.372341875,0,0,0.235294118,0,0,0,1,0.840416578,0.157098638,0,0.592365605,0,0,0,0,0.171427671,0.877764081,0.624860327,0,1,0,0.700477871,0.37845972,0.038632176,0.076523889,0.638634429,0,0,8.75816E-07,2.25693E-05,9.3599E-07,0.143354293,9.02384E-08,8.55761E-06,0.00208342,0.00208342,9.69932E-05,1.00925E-05,0,1.05204E-05,0.16807151,6.34827E-08,0,0,5.624E-05,1.6001E-05,0.16807151,0.304921198,0.164259093,1.33533E-07,5.30797E-09,0.016305876,0.36385195,0,8.58525E-06,0.012030449,0.000257181,0.378138175,0.135375101,6.21008E-05,4.53258E-05
25258,1486597,2013,13,0,0,0,0.000199584,0.105796377,0.437332975,0,0,0.176470588,0,0,0,1,0.697093801,0.274067448,0,0.576012244,0,0,0,0,0.056924374,0.881103234,0.630312437,1,1,0,0.510939783,0.005470595,0.056899707,0.061840464,0.000732003,0,0,4.37908E-08,7.77387E-06,2.6302E-06,0.143374891,7.51987E-08,4.81614E-06,0.002161992,0.002161992,2.20439E-07,1.00925E-05,0,2.4702E-05,0.168061501,0,0,0,2.96E-06,1.51236E-06,0.168061501,0.304926177,0.164269515,4.50818E-06,3.81643E-06,0.016317262,0.363968964,0,9.57286E-06,0.012014132,0.000257181,0.378138175,0.135405077,4.73072E-05,2.15297E-05
22517,1333513,2010,73,0,0,0,0.238340824,0.27174949,0.999052832,1,0,0.352941176,1,1,1,1,0.941992637,0.144155708,0,0.756231791,0,0.743740812,0.430925443,0.386745759,0.002053737,0.839876986,0.530395061,0,0,0,0.508107817,0.000102341,0.009313982,0.100596349,0.037698525,1,0,0.001471714,0.000219047,0.001665053,0.145666927,0.001451794,0.000437747,0.001490586,0.001385812,1.39758E-05,1.00925E-05,1.45193E-06,0.001712919,0.167846592,0,0.00010778,3.91005E-06,0.000531762,0.000220663,0.167846592,0.305268354,0.16494641,0.000124963,0.000100188,0.016305876,0.36396232,0.000762439,0.001064723,0.012378642,0.000257181,0.379300277,0.1372293,7.52688E-05,0.011371105
5777,715446,2007,28,0,0,0,0.011348453,0.00433477,0.610524262,0,0,0.294117647,0,1,1,0,0.051714342,0.109069769,0,0.686730208,0.516955102,0,0,0.021878745,0.046617522,0.922987671,0.590212137,0,0,0,0.536048437,0.054881534,0.148940402,0.052357473,0.007157346,0,0,8.85825E-06,1.45029E-05,6.78048E-06,0.143379877,8.0989E-06,4.05989E-06,0.00364273,0.00364273,0,1.00925E-05,0,1.00569E-05,0.168024175,4.06289E-06,1.99398E-05,3.19188E-06,1.05227E-05,2.99385E-06,0.168024175,0.304889301,0.164183605,6.29345E-06,1.43315E-07,0.016305876,0.363668444,3.76932E-06,1.06731E-05,0.012260927,0.000257181,0.378138175,0.135413431,4.68195E-05,0.00082153
2208,56701,2011,36,0,0,0,0.001016506,0.019972582,0.459241046,0,0,0.058823529,1,0,0,0,0.415550208,0.325844082,0,0.666869346,0.685495578,0,0,0.355168982,0.27684856,0.861143411,0.56890458,0,0,0,0.50931554,0.002274271,0.000106246,0.000302234,0.001680514,0,0,9.77348E-05,0.000152217,9.94181E-05,0.143459838,1.27086E-06,0.000123205,0.000251526,0.000251526,0,1.23554E-05,1.23194E-05,3.57785E-05,0.168102201,0.000166473,0,0,0.00011902,5.27297E-05,0.168102201,0.305007847,0.164378959,2.34031E-05,1.63698E-05,0.016305876,0.364024442,0.000197041,0.000188403,0.011946387,0.000316531,0.37821201,0.13547879,3.82034E-05,0.002832861
16373,1052054,2012,73,0,0,0,0.001639676,0.006716631,0.444181463,0,1,0,0,0,0,1,0.67603468,0.125420208,0,0.636931577,0,0,0,0,0.122952717,0.824994559,0.582843609,0,0,0,0.516546932,0.016504818,0.01425276,0.771114538,0.064448642,0,0,0.000122833,1.53388E-05,0.000132751,0.143546164,6.69644E-05,4.42906E-05,0.000394053,0.000387954,1.76351E-07,1.00925E-05,1.40793E-07,4.05521E-05,0.168111653,0.000101615,0,4.22924E-07,8.89705E-05,2.53838E-05,0.168111653,0.304928517,0.16438354,1.5095E-05,1.11998E-06,0.016305876,0.363762035,0.000150867,0.000122255,0.01203817,0.000287647,0.378191386,0.135532766,4.73072E-05,0.003376771
12272,915913,2011,28,0,0,0,0.313812958,1,0.651631615,1,0,0.647058824,0,1,1,1,0.830008781,0.304019968,0,0.810302725,0,0.737690541,0.575276138,0.17858965,0.30632383,0.853549077,0.543636981,0,0,0,0.501441922,0.013220055,0.001450656,0.004297113,0.021481088,0,0,0.008480522,0.007710003,0.011623046,0.152299115,0.003530008,0.008925788,0.003027033,0.003027033,0.00063557,0.000152127,0.006593135,0.004493631,0.171530116,0.009130817,0.00086023,0,0.006217211,0.006724032,0.171530116,0.31350585,0.175966419,0.007603896,0.005995244,0.016305876,0.369627919,0.012560435,0.012435978,0.01227127,0.001423993,0.383076228,0.144063581,0.006548222,0.029184136
17128,1070380,2006,73,0,0,0,0.251932827,0.339691599,0.864941292,1,0,0.352941176,0,1,1,0,0.01362306,0.185859732,0,0.786712865,0.699095293,0,0.430925443,0.07310504,0.012410979,0.90217817,0.582843609,0,0,0,0.509062518,0.001776353,0.004943782,0.092279149,0.056072678,0,0,0.000264371,0.000199446,0.000368635,0.143641887,0.00013984,0.000172292,0.000984978,0.000981469,0.00011745,8.84189E-05,2.04854E-05,0.000265141,0.168004206,0,0,3.98985E-06,0.000728641,0.000236827,0.168004206,0.304888316,0.164242678,4.49366E-05,1.94749E-05,0.016305876,0.363247493,0.000656647,0.000441149,0.012163462,0.000257181,0.378151126,0.1353636,0.000123226,0.003529745
19519,1130258,2007,35,0,0,0,0.303748086,0.281255929,0.834668718,1,0,0.117647059,1,1,1,1,0.878322383,0.193876037,0,0.741343906,0.729681815,0,0.469748452,0.232250194,0.009968521,0.849104744,0.584723426,0,0,0,0.505372101,0.005485915,0.001540102,0.007893547,0.010915737,0,0,0.001098792,0.000194723,0.000676866,0.144288446,0.001025921,8.97206E-05,0.002058989,0.002058989,0,1.00925E-05,0,0.000240207,0.168222743,0.000122395,0,0,0.000358656,0.000103211,0.168222743,0.30522006,0.164779443,6.04642E-05,3.89764E-05,0.016305876,0.364049081,0.000942267,0.000498261,0.012200029,0.000271821,0.378568878,0.136789929,4.68195E-05,0.007133144
14365,1009759,2009,35,0,0,0,0.229909164,0.546873364,0.809721133,1,0,0.529411765,1,1,1,0,0.041688896,0.056355451,0,0.759716973,0.693171072,0,0,0.103478261,0.015100092,0.876246832,0.590212137,0,0,0,0.505315712,0.005596884,0.028685858,0.038614172,0.075161789,0,0,0.000542468,0.000641051,0.000375285,0.143633647,0.000355524,0.00033419,0.008280218,0.008249688,0.000340887,1.00925E-05,1.24074E-06,0.000171616,0.167533822,0.000415706,0,0,0.000877137,0.000251387,0.167533822,0.304322244,0.163590934,0.000107775,4.37748E-05,0.016305876,0.361558217,0.000579972,0.000275192,0.020793998,0.000257181,0.378135934,0.135679891,0.000156227,0.000725212
14427,1011060,2006,38,0,0,0,0.248918255,0.288286802,0.824582468,1,0,0.235294118,1,0,0,0,0.019512625,0.201712555,0,0.678815561,0,0.494400033,0,0.028806584,0.002737028,0.868947828,0.584723426,0,0,0,0.510885771,0.005364306,0.003573295,0.012759171,0.000100322,0,0,7.97055E-05,7.8491E-05,6.49388E-05,0.143456478,3.0636E-05,7.86653E-05,0.000682514,0.000682514,0,1.00925E-05,0,4.81527E-05,0.168043985,0.000110142,0,0,4.55313E-05,1.34657E-05,0.168043985,0.304891729,0.164238591,2.25032E-05,2.16671E-05,0.016305876,0.363896848,0.000102557,0.000100182,0.011978147,0.000257181,0.378138175,0.13549566,4.71446E-05,0.001104816
5740,713002,2009,35,0,0,0,0.229909164,0.456108946,0.760546567,1,0,0.235294118,1,1,1,0,0.05099925,0.1965327,0,0.786474822,0.649105544,0.642156032,0.487829828,0.086631804,0.045311952,0.90411018,0.56464534,0,0,0,0.509266085,0.002176949,0.008537299,0.102549867,0.036939961,0,0,0.000463525,0.000639714,0.000476005,0.143797393,5.27444E-05,0.000502128,0.001598903,0.001598903,1.81201E-05,0.000303379,7.01501E-05,0.00027492,0.168008849,0.000476183,0.000176923,5.09903E-06,0.000653711,0.000245086,0.168000159,0.304998804,0.164327141,0.000133054,0.000115549,0.016305876,0.3636739,0.001122911,0.000761177,0.014452069,0.000388641,0.378030157,0.135696199,0.000391625,0.001745042
1298,29669,2008,27,0,0,0,0.268816782,0.538550252,0.898092371,1,0,0.294117647,1,1,1,1,0.83507386,0.193377445,0,0.895414148,0.664994775,0.760381873,0,0.068135051,0.06525427,0.881944896,0.551005509,0,0,0,0.50948185,0.00260155,0.0115808,0.048730546,0.03259925,0,0,0.020525364,0.032081825,0.034444062,0.156378312,0.002495905,0.042790375,0.008279673,0.007012162,0.040715104,1.00925E-05,0.028187642,0.028609217,0.166546029,0.014721629,0.00053077,6.30396E-05,0.038538906,0.031639609,0.166560315,0.322804764,0.194269805,0.020813678,0.013609631,0.016305876,0.365135985,0.065730619,0.050175552,0.012223193,0.000257181,0.374951574,0.142610178,0.039160579,0.007694051
3106,77877,2013,13,0,0,0,0.253083236,0.305074059,0.778239135,1,0,0.352941176,0,1,1,1,0.869552355,0.361142681,0,0.790293052,0.656507937,0.651706729,0,0.091480357,0.042103758,0.868170715,0.538493556,0,0,0,0.5132398,0.009996762,0.008153001,0.048002489,0.004431961,1,0,0.002038229,0.004580562,0.007347165,0.148800702,0.001469872,0.000959696,0.00121555,0.001215345,0,0.003936216,0.005781225,0.00633715,0.167857393,1.90448E-05,0,1.76671E-05,0.003307453,0.00466322,0.167890497,0.307731751,0.166798617,0.006407646,0.008776434,0.016305876,0.365028959,0.003163054,0.001790216,0.052152535,0.000257181,0.377576171,0.136426156,0.00879263,0.030152975
14787,1018871,2005,38,0,0,0,0.110666799,0.58063908,0.641572362,1,0,0.058823529,1,1,1,1,1,0.299964507,0,0.76609177,0,0,0,0,0.145695173,0.853066519,0.632958823,0,0,0,0.508130089,5.85127E-05,0.008888549,0.033391504,0.011671952,0,0,0.00077551,0.000477633,0.001751284,0.144727737,0.000193524,0.000888922,0.001192891,0.001187985,0.000492461,0.002481838,0.001137018,0.00062617,0.168152773,0.000717312,6.32621E-05,0,0.000789902,0.000915365,0.168140416,0.305921286,0.165804356,0.000200967,0.000219426,0.016305876,0.364144714,0.00123486,0.00116811,0.013814831,0.000537509,0.378371871,0.136068824,0.001522933,0.004334278
1013,21665,2012,28,0,0,0,0.295712699,0.329038972,0.992489567,1,0,0.529411765,1,1,1,1,0.957232378,0.125420208,0,0.889110599,0.898605112,0.704233267,0,0.273333333,0.020585463,0.88253412,0.541089531,0,0,0,0.497775598,0.020434959,0.004918346,0.00928785,0.025988458,0,0,0.028501542,0.053915521,0.048591658,0.155651911,0.007519931,0.033596913,0.024970369,0.015941434,0.013402698,0.082258788,0.04334665,0.019706304,0.187687008,0.02888461,0.029550997,0.000925645,0.057898244,0.048518946,0.187687008,0.361160471,0.239595395,0.022703456,0.020393214,0.016305876,0.415393391,0.052393517,0.074014141,0.081585082,0.025381815,0.425348475,0.142844186,0.013214793,0.059229462
12825,926617,2008,28,0,0,0,0.268034467,0.408329811,0.847528804,1,0,0.470588235,0,0,0,1,0.692094354,0.174074548,0,0.725834587,0,0.560821312,0.447865512,0.04302926,0.005353604,0.950487336,0.848580881,0,0,0,0.517245008,0.017878551,0.068159503,0.007674214,0.410549937,0,0,1.76477E-05,7.00484E-05,1.39927E-05,0.143210146,1.85891E-05,7.15406E-05,0.000217487,0.000217487,0.00011022,1.00925E-05,0.000232115,5.26018E-05,0.167922014,0,1.63056E-05,0,0.000101477,0.000145178,0.167922014,0.304659829,0.164045552,8.72607E-06,3.24317E-06,0.016305876,0.363052582,9.7374E-07,9.10072E-06,0.011946824,0.000277162,0.378136655,0.135372942,0.000385448,0.000152975
18840,1108205,2009,28,0,0,0,0.293786217,0.519187575,0.847185973,1,0,0.411764706,1,1,1,1,0.842414653,0.18927734,0,0.686706051,0,0.60743536,0.430925443,0.166666667,0.002630796,0.848801653,0.56464534,0,0,0,0.508397297,0.000467275,0.005630913,0.012069298,0.01203288,0,0,0.000165116,6.52838E-05,0.000130959,0.143558595,0.000189944,9.22928E-05,0.002329187,0.002293479,0,1.00925E-05,0,4.43987E-05,0.167989531,0,0,0.000143443,4.72205E-05,1.34349E-05,0.167989531,0.304797956,0.164118691,2.83554E-05,3.7952E-06,0.016305876,0.361401746,1.62081E-05,4.57721E-05,0.012512675,0.000257181,0.378138175,0.135618505,4.68195E-05,0.00184136
5103,350066,2005,36,0,0,0,0.210484305,0.233278834,0.666428485,1,0,0.294117647,1,1,1,1,0.66125345,0.150058185,0,0.747019109,0,0,0.461006973,0.003046923,0.065773098,0.836098901,0.579004353,0,0,0,0.509756713,0.00314245,0.002671121,0.016175009,0.012439195,0,0,0.001750274,0.001248792,0.001437604,0.144609095,0.00125936,0.001034824,0.000925453,0.000894856,0,1.00925E-05,0,0.000642344,0.168209195,0.000415684,0.001662028,0.000508219,0.001305887,0.000775743,0.168209195,0.305450254,0.165144149,0.000252458,0.000149876,0.016305876,0.364388046,0.002067879,0.001927008,0.013348193,0.000583109,0.378481332,0.137180104,6.06377E-05,0.011087819
14420,1010612,2013,73,0,0,0,0.215384816,0.732563417,0.647961307,1,0,0.705882353,1,1,1,1,1,0.265845338,0,0.807816107,0,0.463156855,0,0.001612091,0.287011679,0.874023666,0.538493556,0,0,0,0.513522177,0.010552448,0.004687827,0.023281401,0.00122192,0,1,0.003211009,0.001067444,0.003447418,0.146939038,0.001642445,0.004258566,0.00149907,0.001494913,0,0.000492843,0.000862357,0.002648814,0.168363215,0,0.000258499,5.12377E-05,0.002686937,0.001386948,0.168363215,0.306448354,0.166202115,0.001146085,0.000623946,0.016305876,0.365258905,0.008386167,0.005481381,0.011954983,0.0003832,0.378672376,0.138489683,0.000421863,0.012356941
16206,1048695,2012,35,0,0,0,0.384843159,0.294856303,0.649878845,1,0,0.705882353,1,1,1,0,0.157784921,0.208056588,0,0.773615829,0.628809363,0.658304966,0,0.114652212,0.149781796,0.831754744,0.541089531,0,0,0,0.503298505,0.009566515,0.010485818,0.018226901,0.046015423,0,0,0.004855027,0.001129551,0.006933581,0.150830173,0.004001767,0.001054357,0.002682012,0.002682012,0,1.00925E-05,0,0.001186762,0.170251562,0.000368411,0.031693349,0.002561244,0.007222233,0.002565283,0.170251562,0.313647971,0.171981694,0.000442048,0.000316376,0.016305876,0.367573277,0.005816434,0.005974262,0.015613928,0.001109935,0.384102245,0.138218933,4.68195E-05,0.055042493
20971,1244937,2008,73,0,0,0,0.233581234,0.20207766,0.846797756,1,0,0.117647059,1,1,1,1,0.833596805,0.188529112,0,0.748475304,0.708847178,0.547134255,0.501834594,0.174852652,0.00877881,0.859035446,0.584723426,0,0,0,0.516807362,0.017017313,0.01428137,0.057845337,0.013812489,0,0,0.000564188,4.89419E-05,0.000495904,0.143929749,0.000482843,0.000309925,0.000690112,0.000690112,2.07213E-06,7.57466E-05,3.97388E-05,0.000429203,0.167776518,0,0,2.72826E-05,0.000481178,0.000165231,0.167776518,0.304663928,0.163797698,0.000114359,0.000143182,0.016305876,0.363723573,0.000714129,0.000468213,0.012012966,0.000257181,0.378148126,0.135943122,0.000168908,0.004215297
14841,1019695,2008,28,0,0,0,0.268034467,0.574252103,0.858455816,1,0,0.470588235,1,1,1,1,0.828855753,0.188529112,0,0.717195305,0,0.560821312,0,0.046184739,0.00358442,0.822710504,0.5709853,0,0,0,0.495005645,0.025885908,0.03327256,0.116921817,0.200052646,0,0,0.000892469,2.06885E-05,0.000777129,0.143617015,0.001067055,0.000325941,0.001504385,0.001504385,0.002105194,1.00925E-05,0,8.8473E-05,0.167663802,0,0.003070769,0,0.001286004,0.000752851,0.167663802,0.305414733,0.163413528,5.95933E-05,2.98308E-05,0.016305876,0.362784167,0,6.98169E-05,0.012030594,0.000257181,0.378138175,0.135948047,0.000123551,0.002390935
9596,861838,2012,28,0,0,0,0.194176454,0.227576666,0.831473658,1,0,0.588235294,0,0,0,1,0.921037681,0.200060678,0,0.69448393,0.599008376,0,0,0.071898323,0.002946035,0.906015564,0.5809375,0,1,0,0.530333872,0.043635927,0.005683159,0.001391643,0.14138258,0,0,6.43975E-05,4.71865E-05,3.92608E-05,0.143356397,7.59808E-05,0.000101333,0.000941842,0.000941842,0,1.00925E-05,0,2.12261E-05,0.167914792,0,0,0,6.40197E-05,1.8501E-05,0.167914792,0.30458108,0.16394234,9.81465E-06,1.15714E-06,0.01765842,0.362561004,0,8.78451E-06,0.012824446,0.000257181,0.378138175,0.135462645,4.68195E-05,0.000504249
2484,64803,2008,59,0,0,0,0.43246164,0.906275204,0.846797756,1,1,0,0,1,1,1,0.833596805,0.188529112,0,0.844955121,0.695349515,0.806995329,0,0.292263465,0.059545295,0.801929187,0.553375735,0,0,0,0.51315957,0.009838879,0.001097069,0.007387651,0.018878757,0,0,0.103385027,0.15885017,0.221154457,0.33623651,0.010169933,0.337866267,0.054627869,0.04896489,0.163010317,0.005290181,0.070899843,0.059062649,0.194608602,0.193677127,0,0,0.209058224,0.116339209,0.193560958,0.374374989,0.28931442,0.03568196,0.043128304,0.043224627,0.410453715,0.169126147,0.378902828,0.059702797,0.000257181,0.46141517,0.162946133,0.090694502,0.016283286
13209,935007,2005,80,0,0,0,0.375866439,0.123681484,0.833483569,1,0,0.235294118,1,1,1,0,0.01051761,0.130135754,0,0.752510495,0.58739728,0.654456796,0.434578133,0.137900094,0.010052035,0.879078588,0.584723426,0,0,0,0.515772907,0.014981626,0.001165943,0.008878363,0.002126187,0,0,0.000333767,0.000313253,0.000684005,0.144176002,6.08884E-05,0.000786121,0.00050789,0.000507618,0,0.000788528,0,0.000124715,0.168136868,0,0,0,0.000524788,0.000183234,0.168108368,0.30514944,0.164659305,0.000175143,0.000274411,0.016305876,0.364189056,0.000974903,0.000906905,0.020836393,0.000328994,0.378340689,0.135583522,0.000302538,0.01282153
9410,856250,2005,50,0,0,0,0.041282168,0.071437352,0.589763455,0,1,0,1,1,1,0,0.124033875,0.130135754,0,0.706801576,0,0,0,0,0.08373972,0.841979759,0.588407017,0,0,0,0.507445719,0.001405275,0.002993791,0.010908975,0.018131472,0,0,0.000316514,0.000388651,0.000256904,0.143509732,6.88294E-05,0.00040786,0.000330473,0.000177145,0.00114042,1.00925E-05,1.36481E-05,3.652E-05,0.168118503,0.000381785,0,0,0.000629194,0.000190641,0.168118503,0.30508554,0.164531418,5.44523E-05,4.50753E-05,0.016310374,0.364140438,0.000685074,0.000514305,0.012019668,0.000253917,0.378255118,0.135497401,0.000222555,0.01133711
556,9389,2007,34,0,0,0,0.374204033,1,0.707457273,1,0,0.411764706,1,1,1,1,0.814753528,0.14766338,0,0.857296602,0.825880105,0.668429283,0.583504559,0.177247607,0.382215842,0.864214668,0.551005509,0,0,0,0.507720788,0.000863971,0.005919767,0.023862827,0.005021618,0,0,0.011528861,0.031914645,0.021841938,0.150903655,0.001140073,0.031036596,0.00547476,0.003414885,0.007794727,1.46183E-05,0.019198888,0.013032595,0.170300087,0.021120681,0,0,0.023449099,0.020621875,0.170300087,0.316771935,0.179844697,0.011556962,0.010303828,0.016305876,0.370692358,0.018303179,0.032388657,0.018720862,0.001810161,0.38177295,0.138398048,0.025374848,0.025495751
20340,1166708,2011,39,0,0,0,0.001268977,0.029689005,0.40108163,0,0,0.411764706,0,0,0,1,0.967600538,0.383892703,0,0.578002884,0.491950377,0,0,0.096200096,0.095424316,0.833056427,0.614760554,0,1,0,0.488313591,0.039055098,0.153412359,0.310056349,0.006592541,0,0,4.97964E-06,1.05741E-05,7.17229E-06,0.143368917,2.63195E-07,1.16224E-05,0.002094323,0.00163284,8.08571E-05,1.06205E-05,3.69582E-07,1.12155E-05,0.168037525,1.31621E-05,1.19543E-06,0,4.1812E-05,1.20812E-05,0.168037525,0.304923714,0.164257595,3.85793E-06,5.87061E-06,0.016306016,0.363954341,1.88466E-06,1.81235E-05,0.011947115,0.000257181,0.378140453,0.135389495,0.000122251,1.35977E-06
4374,109563,2012,50,0,0,0,0.066779126,0.570015883,0.714652812,1,0,0.647058824,1,1,1,0,0.498272905,0.273479762,0,0.760230785,0.830852211,0.635748521,0.492950208,0.556299297,0.091967735,0.849023823,0.524715715,0,0,0,0.512621826,0.008780661,0.00173594,0.008323596,0.013944327,0,0,0.004164891,0.005052595,0.003490669,0.147143368,0.000589934,0.008565766,0.001847158,0.001429902,0,1.00925E-05,0,0.001061676,0.16893084,0.004835389,0,0,0.003567018,0.0012789,0.16893084,0.306522317,0.167608014,0.000672674,0.000441108,0.016305876,0.366627291,0.009644522,0.010298068,0.011993153,0.000257181,0.380342854,0.139357596,0.000121113,0.0238017
21802,1301611,2011,80,0,0,0,0.372737802,0.720641009,0.718700469,1,0,0.352941176,1,1,1,1,0.90429719,0.45434227,0,0.777353448,0.727425444,0.570709719,0.637489542,0.169150615,0.057927803,0.818828695,0.530395061,0,0,0,0.511085475,0.005757299,0.004965784,0.024373104,0.00012853,0,0,0.005254894,0.00416278,0.015854142,0.154284368,0.000949068,0.011614301,0.002154496,0.001645924,8.37669E-05,1.00925E-05,0.014038824,0.008611263,0.169358794,0.001845229,0,0,0.005777427,0.010512879,0.169360382,0.311995285,0.1738182,0.008461326,0.009715705,0.016305876,0.367804393,0.013575826,0.013116452,0.01780303,0.000257181,0.38185271,0.139644273,0.017457807,0.021048159
20943,1235010,2010,28,0,0,0,0.183296457,0.130330706,0.825552928,1,0,0.411764706,1,1,1,1,0.904166453,0.206843127,0,0.710312353,0.626171371,0,0,0.084062913,0.004572755,0.823043056,0.579004353,0,0,0,0.516359357,0.016135692,0.015332363,0.771114538,0.040614034,0,0,0.001271847,0.000183647,0.000825587,0.144529286,0.0010661,0.000379684,0.001694989,0.001694989,8.76025E-05,1.00925E-05,0,0.000225562,0.168363453,0,0.000525797,0.000327822,0.00027356,9.46481E-05,0.168363453,0.304912877,0.164977267,7.90194E-05,4.77876E-05,0.016305876,0.362958801,0.001876806,0.000514375,0.021244172,0.000257181,0.378138175,0.137090637,0.000100304,0.008481586
