,CIK Number_x,Data Year - Fiscal_x,SIC_2,BigR,SmallR,RES,Industry Specialization (sale)_national,Industry Specialization (sale)_city,Office Size_sales,Big4,New Client,Tenure,Same MSA,INTEGRATED AUDIT,Historical is accelerated filer,Busy,WorkloadCompression,HI_pre_sq,Auditor resigned_revised,Log_AuditFee,Log_TaxFee,Log_AuditRelatedFee,Log_OtherFee,NonAuditFeeRatio,Influence,AbnormalLAF,Log Audit Report Lag,Due_to_Auditor,Going concern,SOX404auditorWeak,Disc. Accruals,Abs (Disc. Accruals),Abs(Accruals),Abs(Accruals/CFO),DD Residual,Small Profit,Prior ROA meet,Current Assets - Total,Accounts Payable - Trade,Assets - Total,Common/Ordinary Equity - Total,Cash and Short-Term Investments,Cost of Goods Sold,Common Shares Issued,Common Shares Outstanding,Debt in Current Liabilities - Total,Long-Term Debt - Issuance,Long-Term Debt - Total,Depreciation and Amortization,Income Before Extraordinary Items,Inventories - Total,Investment and Advances - Other,Short-Term Investments - Total,Current Liabilities - Total,Liabilities - Total,Net Income (Loss),Operating Activities - Net Cash Flow,Operating Income Before Depreciation,"Property, Plant and Equipment - Total (Gross)","Property, Plant and Equipment - Total (Net)",Preferred/Preference Stock (Capital) - Total,Retained Earnings,Receivables - Total,Sales/Turnover (Net),Sale of Common and Preferred Stock,Income Taxes Payable,Income Taxes - Total,Working Capital (Balance Sheet),Interest and Related Expense - Total,Price Close - Annual - Calendar
15256,1027207,2013,73,0,0,0,0.21538481621811914,0.16718953040252718,0.6593806731337724,1.0,0.0,0.7647058823529411,1.0,1.0,1.0,1.0,0.5069745080736937,0.20116514672116773,0.0,0.7660282418468857,0.7389149297044094,0.0,0.5041449778909833,0.1962124670873647,0.12519536782006052,0.8460144126098624,0.5510055087783883,0.0,0.0,0.0,0.5148020848519017,0.01307115961918582,0.002614642805867139,0.027026413684178383,0.004346564071909175,0.0,0.0,0.0012509712169457808,0.0012713614128708468,0.0027128470153997435,0.14520190042406156,0.0003033816678544052,0.0012582176328526618,0.001373068383630223,0.001192243679875059,0.0005885283484701525,0.005863447916587152,0.00263201985181535,0.00231781620299606,0.16815567037310414,0.0,0.0,0.0,0.0012175368450416104,0.0018596592562544643,0.16815567037310414,0.3055049877724802,0.16573276684149582,0.0005035749016648039,0.0003828000594492452,0.016305875737981444,0.3643435458468912,0.004558801356954391,0.0020967597308574155,0.01238417832167832,0.00025718129302840866,0.3783658703330928,0.1365078954767671,0.0018561966209353232,0.009161473087818698
15257,1027207,2014,73,0,0,0,0.21738110996824178,0.6912270665816471,0.7270874460560695,1.0,0.0,0.8235294117647058,1.0,1.0,1.0,1.0,0.20636138285178204,0.29913978097752614,0.0,0.7724927591738694,0.7562988932525774,0.0,0.4912265812556247,0.2147841261259522,0.03564015447487412,0.8406312810458908,0.5624647403609454,0.0,0.0,0.0,0.5113893985691564,0.00635538610068033,0.00875800637774314,0.041786176574513556,0.00705335447880039,1.0,0.0,0.0012458289281893763,0.0007752132379739132,0.0026782770627268395,0.1451958592295093,0.0004078326733694183,0.00122679826335816,0.0013913655130661608,0.0012497586789213596,0.0004831584516356582,1.0092512282165043e-05,0.002662061561746537,0.0022664657200535737,0.16805688230672158,0.0,0.0,0.0,0.000997318951756629,0.0018223926136914786,0.16805688230672158,0.3061581308608526,0.16543743614195217,0.0005236686648184972,0.00037463109620161785,0.016305875737981444,0.3642783101279673,0.00399833521799221,0.002063783174581298,0.01376791958041958,0.00025718129302840866,0.37796669072125794,0.13662932527913071,0.002726746008315657,0.009677053824362606
15282,1028215,2013,28,0,0,0,0.173222859300114,0.10371347182127938,0.8164270832686232,1.0,0.0,0.058823529411764705,0.0,1.0,1.0,0.0,0.011078547124593378,0.1551775019471283,0.0,0.743701091378075,0.0,0.0,0.0,0.0,0.00998532415120157,0.863291045041458,0.6147605540375399,0.0,0.0,0.0,0.5120145648541522,0.007585641340567214,0.0037737602889916276,0.021890950282748445,0.023662681328162367,0.0,0.0,0.000743417307367486,0.0014833873324439362,0.0009505521649321305,0.14403082860284055,0.00010495483685910998,0.000891643396017206,0.00039255349763769415,0.00039255349763769415,0.0,0.0009303365320311449,0.0007479629010401084,0.00039402690070128175,0.16814278117732961,0.0011297162325158178,0.0,0.0,0.0007104467897159329,0.0006383433716346705,0.16814168591315667,0.30528812962930385,0.16475567059464613,0.0003878862650042818,0.0005132168411218922,0.016305875737981444,0.3643012954585407,0.0014494597311220003,0.0011491244793614469,0.011956585081585081,0.00025718129302840866,0.3783552356716928,0.1360687963139325,0.00033472664586668677,0.009569405099150143
15311,1029142,2013,28,0,0,0,0.23659795099045144,0.9197267273442923,0.7831272255766268,1.0,0.0,0.6470588235294118,1.0,1.0,1.0,1.0,1.0,0.11245420816810416,0.0,0.7606315939145514,0.5027617375812947,0.0,0.4478655117607272,0.006444703496251647,0.021565138629840983,0.8677897627883238,0.5790043527303016,0.0,0.0,0.0,0.518603447193309,0.020551802851979786,0.003578264781465697,0.0056231424671262095,0.03412761575571967,0.0,0.0,0.0012034832437707614,7.945225174619415e-05,0.0007423379458371594,0.14441817182346475,0.001424143212991738,0.00034057302939630044,0.00895417901325387,0.00895417901325387,0.0,1.0092512282165043e-05,0.0,7.109353865864104e-05,0.16753795725295045,0.0,0.0,0.0013266569846310985,0.00025093371766857285,8.081200010582103e-05,0.16753795725295045,0.30389920653072716,0.16331423268169742,7.55417507293496e-05,4.621117221172424e-05,0.016305875737981444,0.3621746232192378,5.110566654102274e-05,5.72985533193858e-05,0.030215763403263405,0.00025718129302840866,0.37813817463633254,0.13700476177518978,4.681946285070704e-05,0.0011104815864022663
15312,1029142,2014,28,0,0,0,0.24116195997735926,0.8381630213460209,0.7902648036431623,1.0,0.0,0.7058823529411765,1.0,1.0,1.0,1.0,1.0,0.10431328861066382,0.0,0.7564340963968251,0.4919503768202867,0.0,0.44771810412557356,0.006135389993839025,0.018655052804722627,0.8731781377930753,0.5689045795154626,0.0,0.0,0.0,0.5105306197289753,0.00466540826055444,0.011174806259289703,0.009443478747826119,0.04741503038685926,0.0,0.0,0.0007972236645376006,4.844037862905788e-05,0.0005016942160964657,0.14393682828872087,0.0009223873532376894,0.0005055209877258678,0.0008963208322938269,0.0008963208322938269,0.0,0.00015429927596709124,8.411502789461642e-05,7.466211915193658e-05,0.16734746065382508,0.0,0.0,0.0005836432116695128,0.0003142715452446263,0.00016670341008298133,0.16734746065382508,0.30363415964390644,0.16274594714256524,7.122225931462909e-05,4.206034098388501e-05,0.016305875737981444,0.3618436983170878,2.28357833898731e-05,5.634993046052993e-05,0.011996212121212121,0.00025718129302840866,0.37813817463633254,0.1363786745031881,5.2509328127702684e-05,0.009552407932011332
15325,1029744,2013,36,0,0,0,0.03263283027937423,0.07388772563083483,0.3343261631655648,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,1.0,0.29461448156647374,0.0,0.6632721036480365,0.6050643283199355,0.5242613444923946,0.0,0.1794895463146721,1.0,0.8442133909294476,0.6101919283242512,0.0,0.0,0.0,0.5130052509888842,0.009535197542794738,0.006749511598421144,0.07305520117956095,0.05747278332961956,0.0,0.0,7.89422649842666e-05,6.323580057443017e-05,8.82732803481058e-05,0.14343323834952545,2.624434911788306e-05,3.570315051346713e-05,0.0001362573940676277,0.00013581444680009104,3.778326426241072e-05,1.0092512282165043e-05,2.48147691874483e-06,6.455886528780116e-05,0.16806120780653508,3.0619802357322726e-05,0.0,0.0,0.0001556557720024176,6.0093122514307885e-05,0.16806120780653508,0.30494929537817345,0.16428628839997275,1.9533506538746245e-05,1.7410136096307775e-05,0.016305875737981444,0.36333183613579534,0.00021626460610629477,0.00012879179663178848,0.012022581585081585,0.00025718129302840866,0.37814729006038966,0.13543010167523786,6.74655454272341e-05,0.0055070821529745045
15326,1029744,2014,36,0,0,0,0.0026080840656022104,1.0,0.33205817005611776,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.631365978141001,0.0,0.6617528553263943,0.4840324986310997,0.0,0.0,0.019838458268386,1.0,0.8306921355913568,0.5954883273886178,0.0,0.0,0.0,0.5129147716822912,0.009357144689163932,0.007171824240284728,1.0,0.04479247580907991,0.0,0.0,0.00010045604969627966,4.944345808298142e-05,0.0001256040404492898,0.14343666561960106,3.2726477753875955e-05,4.7041985521855034e-05,0.0001456615052860986,0.00014525263088529554,0.00014399082973282778,3.957049284920614e-05,1.430809031872019e-05,7.846242565129028e-05,0.1680451439319984,3.6417885181031386e-05,0.0,0.0,0.000248578114587692,0.00010276986569546469,0.1680451439319984,0.30492994246907934,0.16426541107553982,2.05262928719683e-05,1.8025860421665002e-05,0.016305875737981444,0.3633210771212192,0.00026539138082673703,0.00016376522568385386,0.012002331002331003,0.00025718129302840866,0.37818010558699533,0.13540690956255158,8.437257367887831e-05,0.004328611898016997
15341,1030206,2013,38,0,0,0,0.0016217596973299492,0.0193212642604138,0.5331124224418641,0.0,0.0,0.23529411764705882,0.0,1.0,1.0,1.0,0.7342358595193662,0.2304789759565999,0.0,0.6600039402065938,0.0,0.5018554794414426,0.0,0.04558404558404559,0.07347229485315682,0.7984859980661824,0.48837834227082594,0.0,0.0,0.0,0.5057756971058263,0.004691685227342129,0.006936468201457835,0.017435449763275962,0.011127740175589406,0.0,0.0,0.0004237696354730342,0.00015723270440251572,0.00039231762850748655,0.1439136507437905,0.00023155938177277162,0.00017309261515656652,0.0005780121112686262,0.0005780121112686262,0.0,1.0092512282165043e-05,0.0,0.00021504173362196506,0.1681559243474051,0.00029629472882324314,0.0,0.0,0.0001764377702357153,5.1988994611945434e-05,0.1681559243474051,0.30527254174070617,0.16465726108575712,8.778901838977024e-05,8.59200832289433e-05,0.016305875737981444,0.3639906078358919,0.0004548624199019977,0.0004871979728302025,0.012525641025641026,0.00025718129302840866,0.3783258384291086,0.13591788885563205,4.893284138216257e-05,0.01311614730878187
15342,1030206,2014,38,0,0,0,0.0017843575816219764,0.022882331564101358,0.540244925463645,0.0,0.0,0.29411764705882354,0.0,1.0,1.0,1.0,0.6126142180222136,0.18136217071645214,0.0,0.6596753849269358,0.5503009662077922,0.0,0.0,0.06038374717832957,0.06072942382638308,0.7925509080363882,0.4845390863802912,0.0,0.0,0.0,0.49660891066694945,0.022730865074392658,0.0033897423186879222,0.011130201185840195,0.012310511121368009,0.0,0.0,0.0004903691562767827,0.00020086666064818995,0.0004620706435187076,0.14400895241086853,0.00027424216847566686,0.0002025367685482469,0.0005860873806844872,0.0005860873806844872,0.0,1.0092512282165043e-05,0.0,0.00023663859738658484,0.16816855956887863,0.00033662737795458873,0.0,0.0,0.00020182249290994468,6.185239728745404e-05,0.16816855956887863,0.3052389908337585,0.16469971391594576,0.00012207788437812968,0.00013622900698528632,0.016305875737981444,0.36403369411967296,0.0005372848347782385,0.0005547754395928073,0.012296911421911423,0.00025718129302840866,0.3784108017775077,0.13599959184784086,4.681946285070704e-05,0.015388101983002833
15376,1031296,2013,49,0,0,0,0.27573456269358354,0.9855302649411132,0.7587582253404728,1.0,0.0,0.6470588235294118,0.0,1.0,1.0,1.0,0.9010455715146473,0.25072712112301465,0.0,0.869762716418393,0.0,0.7042332666496207,0.6243424864627037,0.0424946881639795,0.21258630895893885,0.8633418141916832,0.5557054425000038,0.0,0.0,0.0,0.5080627880353242,0.0001909537137556187,0.004126859356333207,0.03522422881675732,0.009012827639087784,0.0,0.0,0.024316394642510838,0.05224372155851798,0.18293160447146176,0.2145661782853553,0.0016393919949832234,0.05263262324828557,0.014263856054949451,0.014263856054949451,0.21245921876377744,0.05650704093785478,0.13930589042783478,0.07912085192490391,0.17104375501003993,0.015912986435871933,0.14842442499880457,0.0,0.1183535574255738,0.1663550824963183,0.17117867885743313,0.3517655131159943,0.2378754853211634,0.135076998998505,0.17650056264464214,0.016305875737981444,0.37428742605195464,0.060246262093227795,0.06454957088741767,0.011946386946386946,0.04823138403102002,0.3855444566827453,0.10139406637461112,0.16456520975769628,0.01868555240793201
15377,1031296,2014,49,0,0,0,0.2590975459801876,0.9850646089747563,0.7666138191449435,1.0,0.0,0.7058823529411765,0.0,1.0,1.0,1.0,0.9042315174876201,0.25337832009541583,0.0,0.8700484553230585,0.0,0.6516537776137172,0.0,0.01496546431312356,0.19812809756556266,0.8625153350937402,0.5303950609023684,0.0,0.0,0.0,0.5080776874240245,0.0001616334329607196,0.004360570069263804,0.037781012726706864,0.006665064176265449,1.0,0.0,0.024247580559395937,0.0534557758986756,0.18925135025341147,0.2130404541273082,0.000639249177596849,0.06246392556358811,0.014348152327248353,0.014348152327248353,0.11476060312141786,0.06831935351922283,0.16874043047464846,0.057106881349379475,0.16975801011135186,0.017288444040036398,0.15406684837182613,0.0,0.08618097850512188,0.17523964056120425,0.17044056604522329,0.35266278435581205,0.2067638444247667,0.14494970753443545,0.18993503046773816,0.016305875737981444,0.3730569018773566,0.05588013569543913,0.06519498096033788,0.011946386946386946,0.04872596344069004,0.37597326142276577,0.12012371545445476,0.17448183209760298,0.022090651558073656
15389,1031623,2013,34,0,0,0,0.20086070681535795,1.0,0.6505723691674927,1.0,0.0,0.7647058823529411,0.0,1.0,1.0,1.0,0.869832667529984,0.3682195287122673,0.0,0.7111729914749457,0.0,0.0,0.0,0.0,0.04320944531731844,0.814414304407971,0.5730347310795124,0.0,0.0,0.0,0.5150215945889892,0.013503129497823813,0.006568773973107991,0.033197632177569325,0.1072559395599885,1.0,0.0,0.0012636517757161356,0.002760725427061078,0.0015463169941893058,0.14491890102986382,0.0002750543145228678,0.0027874130234485615,0.0004938180575699246,0.0004938180575699246,0.0,0.0006889610514412486,0.0,0.0011722555194469794,0.16812489186250465,0.0007629769134731362,0.0,0.0,0.001739969315170394,0.0006643444827555798,0.16812489186250465,0.30560008093034713,0.16491030924323954,0.001191944496857628,0.001186622858234782,0.016305875737981444,0.3645954337866781,0.003143453951501445,0.002643595327069936,0.01197596153846154,0.00025718129302840866,0.37830160659349005,0.1362205200765512,8.53479791549347e-05,0.013155807365439092
15390,1031623,2014,34,0,0,0,0.2714755394132388,1.0,0.6642556122917577,1.0,0.0,0.8235294117647058,0.0,1.0,1.0,1.0,0.8928355102522937,0.4191964518247972,0.0,0.7352843279170601,0.0,0.0,0.0,0.0,0.06061836190493354,0.841327089838561,0.5689045795154626,0.0,0.0,0.0,0.5096997031587599,0.0030302601584409005,0.003839022207035369,0.02143846915711816,0.02247708267103466,0.0,0.0,0.0010790986606277096,0.001683167323683709,0.001443680985052027,0.14497631761987032,0.0002714146970520783,0.0021708122505549586,0.0004953513365729361,0.0004953513365729361,0.0,1.0092512282165043e-05,0.0,0.0012347751958814688,0.1681890838670762,0.0007856825443849588,0.0,0.0,0.0011276674880282673,0.0004944708507129693,0.1681890838670762,0.3054964021182639,0.16518941148423133,0.0012718347678418508,0.001193109195524321,0.016305875737981444,0.3646293539209953,0.0025693554466641537,0.0022031267761636474,0.011946386946386946,0.00025718129302840866,0.37846116449542333,0.13631130218678855,5.283446328638815e-05,0.010985835694050991
15399,1031896,2013,28,0,0,0,0.00012305293620377687,0.0036208729941325053,0.34231794282330613,0.0,0.0,0.23529411764705882,1.0,0.0,0.0,0.0,0.5607993590515695,0.07320401695946988,0.0,0.5598618715271264,0.0,0.0,0.0,0.0,0.12966023643618801,0.8414305726733259,0.6355547977219956,1.0,1.0,0.0,0.5910033713080243,0.16302651421638933,1.0,0.19577478517763144,0.6566832723463717,0.0,0.0,6.25582573771825e-08,3.611086034124763e-05,7.25573568536132e-08,0.14332137808790862,8.271857888157984e-08,3.428019886256808e-06,0.0023200214958901647,0.0023200214958901647,0.00013883255444846135,1.0092512282165043e-05,0.0,1.1539955101695972e-05,0.1680638269165139,8.464354487165923e-08,0.0,0.0,0.00012207293071117515,3.4731346837273694e-05,0.1680638269165139,0.30493006562395536,0.16426919147197058,1.6517410046881576e-06,0.0,0.016500140567894294,0.36387231966363276,6.282196255811031e-08,8.840818515638526e-06,0.011946386946386946,0.00025718129302840866,0.37813821261726616,0.13533539223422492,6.388905868169398e-05,6.232294617563739e-06
15400,1031896,2014,28,0,0,0,0.0001001883472783358,0.003155171214848144,0.32523302167958157,0.0,0.0,0.29411764705882354,1.0,0.0,0.0,0.0,0.5841354842009936,0.06373477672047585,0.0,0.5433961749946088,0.0,0.0,0.0,0.0,0.11544764198451793,0.8277626250274749,0.6355547977219956,1.0,1.0,0.0,0.9921406806805969,0.9524185345698606,0.03863217603991365,0.11319552796521375,0.7236830803091483,0.0,0.0,3.127912868859125e-08,3.335239184295788e-05,1.451147137072264e-08,0.14332183243958807,8.271857888157984e-08,3.3583649103386724e-06,0.0023200214958901647,0.0023200214958901647,0.00012547394409664052,1.0092512282165043e-05,0.0,1.0056908662923798e-05,0.16806813654293354,0.0,0.0,0.0,0.00012056968400824462,3.4303653471371e-05,0.16806813654293354,0.30493066380478195,0.16426902118384307,1.6517410046881576e-06,0.0,0.016500140567894294,0.3638726102538898,3.1410981279055156e-08,8.693543733898345e-06,0.011946386946386946,0.00025718129302840866,0.37813821261726616,0.13533622667863912,5.94997340394402e-05,3.626062322946176e-06
15406,1031927,2013,38,0,0,0,0.0008461312719134366,0.0044537617304891185,0.5534744516025355,0.0,0.0,0.6470588235294118,0.0,1.0,0.0,1.0,0.8208964179010259,0.1901046003302366,1.0,0.654192743535359,0.0,0.6002193643666887,0.0,0.2361312499366261,0.05486896486102502,0.834325605987632,0.6101919283242512,0.0,0.0,0.0,0.5254933940710448,0.034110424697579314,0.001351698382675611,0.0007245226465111097,0.022582797381614127,0.0,0.0,5.8648366291108594e-05,4.329959642769971e-05,8.376021275181107e-05,0.14348169131010344,6.291123917484518e-05,9.919863641827029e-05,0.00040124207865475963,0.00040124207865475963,4.408782294330306e-08,1.0092512282165043e-05,0.0,2.7760775525766613e-05,0.1679161646705874,0.0,0.0,2.417848992163935e-06,5.64724843863809e-05,1.640226104286634e-05,0.1679161646705874,0.30458998223051076,0.1639492541380015,7.968416621913872e-06,7.940720609779401e-06,0.016309671071127355,0.36357157309779975,0.0,8.68488051144304e-06,0.015860285547785548,0.00025718129302840866,0.37813817463633254,0.13545872674666448,0.0006808330222873648,0.0017790368271954674
15407,1031927,2014,38,0,0,0,0.018534089847348507,0.040662867073741164,0.5969503877419602,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7645216963409293,0.11591821110772578,0.0,0.6393705741945284,0.0,0.0,0.0,0.0,0.023698976804502152,0.8436513236859593,0.6355547977219956,1.0,1.0,0.0,0.5189568019459863,0.02124716430452998,0.03061393094672492,0.016201194343749413,0.042263671100367634,0.0,0.0,1.1398114494122652e-05,7.531454899875953e-05,4.569299547856291e-05,0.1434264118557742,1.0069107011130491e-05,6.294819680830354e-05,0.0004303062339785122,0.0004303062339785122,0.0,1.0092512282165043e-05,0.0,2.7760775525766613e-05,0.1679487368746875,0.0,0.0,4.1494438149348054e-07,4.615122351883708e-05,1.3553911410153529e-05,0.1679487368746875,0.3047427822445856,0.16407381990327635,8.035182954265062e-06,6.045775918809317e-06,0.016310795614281698,0.36351789282600816,0.0,8.81049723704496e-06,0.01242628205128205,0.00025718129302840866,0.37813832656006685,0.1353962613262224,0.0006240969370967512,0.000764872521246459
15420,1032208,2013,49,0,0,0,0.49066353639335747,1.0,0.7198481478209026,1.0,0.0,0.7647058823529411,1.0,1.0,1.0,1.0,1.0,0.19999101014016013,0.0,0.8822393446348655,0.8423952869991279,0.7087028676710705,0.6629292314731986,0.1963733600735356,0.4634100466821325,0.8883395294038747,0.5557054425000038,0.0,0.0,0.0,0.5095549944768184,0.0027454901404659247,0.001893373011821954,0.017811079110729974,0.010777147244813006,0.0,0.0,0.025004535473659845,0.04547293524453405,0.13511630630493066,0.20512015077744622,0.0069785002682488315,0.03761700058250466,0.00832945300169349,0.00832945300169349,0.07459659642006877,0.03140399095650556,0.0990214885341687,0.05159180240519545,0.17607562084811543,0.0060731743445415496,0.05374647348539186,0.0001915127914585295,0.06770809118663505,0.11196747766735156,0.17607562084811543,0.3363183729481518,0.21531230842585655,0.09987953031336633,0.13514087347926707,0.019117233623840314,0.3948260584122292,0.04780751350672195,0.045737383325723344,0.02097902097902098,0.00025718129302840866,0.39203919632344564,0.1320326884529219,0.09807506980651857,0.05085552407932012
15421,1032208,2014,49,0,0,0,0.4821997027577076,1.0,0.7342614102898956,1.0,0.0,0.8235294117647058,1.0,1.0,1.0,1.0,0.9041787184609671,0.24205861903498782,0.0,0.8810104331963858,0.7564752044938836,0.7139468559781902,0.6409226098833313,0.1119924457034939,0.38137842118724286,0.882980309610322,0.5533757349780251,0.0,0.0,0.0,0.5089865316497268,0.0016268207744186396,0.002287788429829683,0.018953704329482304,0.004581919070398627,0.0,0.0,0.026174374886613158,0.050070382741683635,0.14414244149752015,0.206903901815163,0.0043691050980753585,0.04028876644450743,0.008393169262485303,0.008393169262485303,0.09708138612115334,0.04937137829291597,0.10706428961123528,0.053584646057295564,0.17728993547465416,0.008379710942294264,0.05852818820829149,8.777669608515936e-05,0.07855626326963906,0.12183528955281793,0.17728993547465416,0.3429511427013142,0.21430760847353722,0.1027824143286355,0.13748699547761098,0.019117233623840314,0.3956978291831544,0.04378690790300289,0.047807893492541186,0.020104895104895104,0.00025718129302840866,0.38953245470773673,0.1273797538388978,0.10002588075863138,0.06309348441926346
15441,1032975,2013,35,0,0,0,0.3934006689724021,0.13447756176923728,0.863539251944869,1.0,0.0,0.35294117647058826,0.0,1.0,1.0,0.0,0.06092240669135968,0.25869943547817453,1.0,0.8650542206197801,0.7557855258816203,0.0,0.5804825741909891,0.04883658008658009,0.05268040016095453,0.9117007997576755,0.7399360414784091,0.0,0.0,1.0,0.5031755475594022,0.009808480039780031,0.008219883743954286,0.02616962774584979,0.026741100482502923,0.0,0.0,0.005836685413291127,0.010148447400185235,0.005265447480320441,0.14788377571854877,0.0035299777544173824,0.006640965108300104,0.005898183595918152,0.00555043591803513,0.0,1.0092512282165043e-05,0.0,0.003102579495112597,0.16865722199734914,0.0047062234166366885,0.0007942906326208578,0.0,0.007048010910161637,0.002853914055679503,0.16865722199734914,0.30854555850736287,0.16694256181459027,0.0010009579517250389,0.0004691766279538844,0.016305875737981444,0.367171516414762,0.006291022741550446,0.009229320726646669,0.014410547785547786,0.0010189324998021681,0.37826267613657943,0.1397441611566125,0.0004090200296263157,0.007756373937677054
15442,1032975,2014,35,0,0,0,0.09271187431868101,0.09274427267165615,0.7631155893002431,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.12183531913252744,0.22882276341226188,0.0,0.8103852171103277,0.0,0.0,0.0,0.0,0.06917153287299649,0.8616048289070357,0.5730347310795124,1.0,0.0,0.0,0.5000278674899323,0.016002751854963766,0.01080057460742334,0.03886930326683693,0.008398908126034438,0.0,0.0,0.0065812537925943534,0.012538284199158083,0.005175802865927801,0.147625782494559,0.004038516537639721,0.006421944987236372,0.005898183595918152,0.0056043051203409355,0.0,1.0092512282165043e-05,0.0,0.0023113278748264315,0.1681411700278578,0.005728886725776076,0.0008242241667862094,0.0,0.007669766144404668,0.0029477596804204625,0.1681411700278578,0.30807424479670653,0.1677388801852735,0.0010137886990725287,0.00048617274252107267,0.016305875737981444,0.36690764252375846,0.0062578841563010424,0.009165360155259154,0.012549242424242425,0.0008302999129540238,0.3783087090280679,0.1404597879422782,4.681946285070704e-05,0.007609065155807365
15453,1033905,2014,38,0,0,0,0.31605349878198163,1.0,0.6529166870939865,1.0,0.0,0.8235294117647058,1.0,1.0,1.0,1.0,0.9691499976116202,0.4945119014253525,0.0,0.747818184063913,0.6006317471050595,0.0,0.0,0.02923976608187134,0.0881073173835882,0.854149352909234,0.5510055087783883,0.0,0.0,0.0,0.5094221567084084,0.002484080712984703,0.0025979083702608085,0.008497848586881799,0.0032683855630896855,0.0,0.0,0.0011074062720908848,0.0004948943255795291,0.001297053450454403,0.14516813255850478,0.000689587192781694,0.0002800478306788635,0.0014244161937977434,0.0014244161937977434,0.0,1.0092512282165043e-05,6.054099716654054e-06,0.0006679270398620175,0.16837736612776497,0.0007748270097551685,0.0008116960742122125,0.0,0.0004705937049607141,0.00016548646813463962,0.16837736612776497,0.30579797322261126,0.165050779919624,0.00028639563406244106,0.00021202679462408968,0.016305875737981444,0.36401462278873375,0.0009139025003141098,0.000991765706683291,0.012637820512820513,0.00034323811031099157,0.3777219795662577,0.13673690511822809,4.7794868326763435e-05,0.010628895184135978
15465,1034054,2013,67,0,0,0,0.3589463352209824,0.3019256764947156,0.674444316299055,1.0,0.0,0.6470588235294118,1.0,1.0,1.0,1.0,1.0,0.05329311354444965,0.0,0.7967285716660821,0.0,0.0,0.44771810412557356,0.00098470134427775,0.1417505650134737,0.8165875479666203,0.5533757349780251,0.0,0.0,0.0,0.5072526472524793,0.001785217459356646,0.007424572126150235,0.04560672022938861,0.013694444810756538,0.0,0.0,0.002149827026418352,0.0010157015370520833,0.024608505988189498,0.14537551885839933,0.0013150073279637046,0.0020345173641048583,0.0043760123474617385,0.0043760123474617385,0.0213209152632043,0.024821455311306036,0.04748847257176044,0.024727064999654495,0.16762376088319564,0.0,0.011098025151819442,0.0004209371359262037,0.011586979094022657,0.028334562033174894,0.16762376088319564,0.3136857967240803,0.17808965669913496,0.012339756448031118,0.013686299072167138,0.016305875737981444,0.35482231302669487,0.003116063575826109,0.005660735811578932,0.013433129370629371,0.00025718129302840866,0.3780884575942877,0.1317422564465366,0.05105987559028288,0.05090084985835694
15466,1034054,2014,67,0,0,0,0.3402614466894593,0.27906080439113323,0.687427455754266,1.0,0.0,0.7058823529411765,1.0,1.0,1.0,1.0,1.0,0.07477620701815396,0.0,0.8001986894063514,0.6853763304943997,0.0,0.44771810412557356,0.04700152045542944,0.1366964884535216,0.8172130062285403,0.5624647403609454,0.0,0.0,0.0,0.5067514759215409,0.0027714649118599616,0.008075751957196326,0.04248302549190692,0.007796586390812522,0.0,0.0,0.0020449543637512434,0.0017909565700032432,0.028446561610071544,0.1396665843972268,0.0007333302812684349,0.00213517875501741,0.004399931499908719,0.004399931499908719,0.00150961114540164,0.06689962820029567,0.06889761707819292,0.029071371470830307,0.16787467161916556,0.0,0.01312480275426768,0.00046336519893391213,0.005130410525826398,0.037486772370126716,0.16787467161916556,0.3167480603107022,0.18122392888767794,0.013669785331727071,0.014662821928278731,0.016305875737981444,0.35420130370986896,0.004219939690915944,0.006622916613577357,0.011946386946386946,0.00025718129302840866,0.37846613999772116,0.13536899676199288,0.054927033167687815,0.06275354107648726
15499,1034842,2013,28,0,0,0,0.23659795099045144,0.9197267273442923,0.7831272255766268,1.0,0.0,0.7647058823529411,1.0,1.0,1.0,1.0,1.0,0.11245420816810416,0.0,0.7217379989165996,0.0,0.0,0.0,0.0,0.010532836817510806,0.8269959855721253,0.5667915981000623,0.0,0.0,0.0,0.5176522904354133,0.018680035910224862,0.001193828832883094,0.0014130194462380387,0.020826247383160718,0.0,0.0,0.0013767508492283438,0.00016312579619431655,0.0008201049209128619,0.1445413347842671,0.00159408477336854,0.0004627777092892463,0.0029821595151240258,0.0029821595151240258,0.0,1.0092512282165043e-05,0.0,0.0001297202181913535,0.1673609133550799,0.0,0.0,0.0015250881756810675,0.00015953011917491902,7.85148017178282e-05,0.1673609133550799,0.30341735428139127,0.1628261358218105,7.791050408580925e-05,2.3646998874710715e-05,0.016305875737981444,0.3609302224629856,0.00018061314235456717,3.9534615674783356e-05,0.012099504662004662,0.00025718129302840866,0.37813817463633254,0.1373094700370965,4.681946285070704e-05,0.0016147308781869689
